Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Birthday,Age,Instagram_username,Political_party
George Allen,georgeallenva,,,male,United States of America,1952-03-08T00:00:00Z,68.0,,Republican Party
George H. W. Bush,GeorgeHWBush,2012-01-27T00:00:00Z,475988505,male,United States of America,1924-06-12T00:00:00Z,96.0,,Republican Party
George Holding,RepHolding,2013-01-03T00:00:00Z,1058460818,male,United States of America,1968-04-17T00:00:00Z,52.0,repholding,Republican Party
George LeMieux,George_LeMieux,2009-01-21T00:00:00Z,19269183,male,United States of America,1969-05-21T00:00:00Z,51.0,,Republican Party
George P. Bush,GeorgePBush,2009-10-05T00:00:00Z,80136311,male,United States of America,1976-04-24T00:00:00Z,44.0,,Republican Party
George Pataki,governorpataki,2014-10-19T00:00:00Z,2865560724,male,United States of America,1945-06-24T00:00:00Z,75.0,governorpataki,Republican Party
George Stephanopoulos,GStephanopoulos,2008-10-30T00:00:00Z,17074440,male,United States of America,1961-02-10T00:00:00Z,59.0,gstephanopoulos,Democratic Party
Georgios Kaminis,KaminisG,2010-09-15T00:00:00Z,191033632,male,United States of America,1954-07-15T00:00:00Z,66.0,,Panhellenic Socialist Movement
Gerry Connolly,GerryConnolly,2009-09-29T00:00:00Z,78445977,male,United States of America,1950-03-30T00:00:00Z,70.0,,Democratic Party
Gil Cedillo,gilcedillo,2009-02-14T00:00:00Z,20824772,male,United States of America,1954-03-25T00:00:00Z,66.0,cmgilcedillo,Democratic Party
Gil Cisneros,GilCisnerosCA,2019-01-03T00:00:00Z,1080986167003230208,male,United States of America,1971-02-12T00:00:00Z,49.0,,Republican Party
Gil Cisneros,RepGilCisneros,2019-01-03T00:00:00Z,1080986167003230208,male,United States of America,1971-02-12T00:00:00Z,49.0,,Republican Party
Gil Cisneros,GilCisnerosCA,2019-01-03T00:00:00Z,1080986167003230208,male,United States of America,1971-02-12T00:00:00Z,49.0,,Democratic Party
Gil Cisneros,RepGilCisneros,2019-01-03T00:00:00Z,1080986167003230208,male,United States of America,1971-02-12T00:00:00Z,49.0,,Democratic Party
Gil Cisneros,GilCisnerosCA,2017-06-19T00:00:00Z,876894308309147650,male,United States of America,1971-02-12T00:00:00Z,49.0,,Republican Party
Gil Cisneros,RepGilCisneros,2017-06-19T00:00:00Z,876894308309147650,male,United States of America,1971-02-12T00:00:00Z,49.0,,Republican Party
Gil Cisneros,RepGilCisneros,2017-06-19T00:00:00Z,876894308309147650,male,United States of America,1971-02-12T00:00:00Z,49.0,,Democratic Party
Gil Cisneros,GilCisnerosCA,2017-06-19T00:00:00Z,876894308309147650,male,United States of America,1971-02-12T00:00:00Z,49.0,,Democratic Party
Gilberto Hinojosa,HinojosaTX,2012-06-05T00:00:00Z,600408823,male,United States of America,1952-07-08T00:00:00Z,68.0,,Democratic Party
Gina McCarthy,GinaEPA,2013-06-19T00:00:00Z,1530850933,female,United States of America,1954-05-03T00:00:00Z,66.0,,Democratic Party
Gina Ortiz Jones,ginaortizjones,2017-03-27T00:00:00Z,846412137547403264,female,United States of America,1981-02-01T00:00:00Z,39.0,ginaortizjonestx,Democratic Party
Gina Raimondo,GinaRaimondo,2010-02-13T00:00:00Z,113795716,female,United States of America,1971-05-17T00:00:00Z,49.0,ginaraimondo,Democratic Party
Glen Bradley,GlenBradley,2009-02-05T00:00:00Z,20164145,male,United States of America,1973-09-11T00:00:00Z,47.0,,Republican Party
Glenn Beck,glennbeck,2008-11-17T00:00:00Z,17454769,male,United States of America,1964-02-10T00:00:00Z,56.0,glennbeck,Republican Party
Glenn Davis,DelGlennDavis,2013-03-20T00:00:00Z,1284438674,male,United States of America,1973-10-19T00:00:00Z,47.0,,Republican Party
Glenn Grothman,RepGrothman,2015-01-13T00:00:00Z,2976606250,male,United States of America,1955-07-03T00:00:00Z,65.0,,Republican Party
Glenn Hegar,Glenn_Hegar,2009-10-18T00:00:00Z,83469886,male,United States of America,1970-11-25T00:00:00Z,49.0,,Republican Party
Glenn Thompson,CongressmanGT,2009-01-14T00:00:00Z,18967498,male,United States of America,1959-07-27T00:00:00Z,61.0,congressman_gt,Republican Party
Glenn Trowbridge,Trowbridge4NV,2015-03-01T00:00:00Z,3053199769,male,United States of America,1943-01-01T00:00:00Z,77.0,,Republican Party
Gloria Bromell Tinubu,Gloria4USsenate,2019-05-03T00:00:00Z,1124319326016876545,female,United States of America,1953-02-22T00:00:00Z,67.0,,Democratic Party
Gordon H. Smith,peapicker541,2011-03-25T00:00:00Z,271977624,male,United States of America,1952-05-25T00:00:00Z,68.0,,Republican Party
Gordon Helsel,GordonHelsel,2009-07-01T00:00:00Z,52772798,male,United States of America,1947-01-09T00:00:00Z,73.0,,Republican Party
Grace Meng,RepGraceMeng,2012-12-31T00:00:00Z,1051127714,female,United States of America,1975-10-01T00:00:00Z,45.0,,Democratic Party
Grace Napolitano,GraceNapolitano,2010-06-30T00:00:00Z,161411080,female,United States of America,1936-12-04T00:00:00Z,83.0,repgracenapolitano,Democratic Party
Grace Napolitano,grace4congress,2010-06-30T00:00:00Z,161411080,female,United States of America,1936-12-04T00:00:00Z,83.0,repgracenapolitano,Democratic Party
Grace Napolitano,GraceNapolitano,2016-02-10T00:00:00Z,4895651115,female,United States of America,1936-12-04T00:00:00Z,83.0,repgracenapolitano,Democratic Party
Grace Napolitano,grace4congress,2016-02-10T00:00:00Z,4895651115,female,United States of America,1936-12-04T00:00:00Z,83.0,repgracenapolitano,Democratic Party
Gray Davis,GovernorDavis,,,male,United States of America,1942-12-26T00:00:00Z,77.0,,Democratic Party
Greg Abbott,gregabbott_tx,2009-11-17T00:00:00Z,90651198,male,United States of America,1957-11-13T00:00:00Z,63.0,govabbott,Republican Party
Greg Fischer,louisvillemayor,2011-01-28T00:00:00Z,244123121,male,United States of America,1958-01-14T00:00:00Z,62.0,mayorgregfischer,Democratic Party
Greg Hands,GregHands,,,male,United States of America,1965-11-14T00:00:00Z,55.0,,Conservative Party
Greg Hands,GregHands,2010-03-22T00:00:00Z,125270251,male,United States of America,1965-11-14T00:00:00Z,55.0,,Conservative Party
Greg Murphy,RepGregMurphy,,,male,United States of America,1963-01-01T00:00:00Z,57.0,,Republican Party
Greg Murphy,GregMurphyMD,,,male,United States of America,1963-01-01T00:00:00Z,57.0,,Republican Party
Greg Murphy,RepGregMurphy,,,male,United States of America,1963-01-01T00:00:00Z,57.0,,Republican Party
Greg Murphy,GregMurphyMD,,,male,United States of America,1963-01-01T00:00:00Z,57.0,,Republican Party
Greg Pence,GregPenceIN,2019-01-07T00:00:00Z,1082369392229400576,male,United States of America,1956-11-14T00:00:00Z,64.0,,Republican Party
Greg Pence,RepGregPence,2019-01-07T00:00:00Z,1082369392229400576,male,United States of America,1956-11-14T00:00:00Z,64.0,,Republican Party
Greg Pence,GregPenceIN,2017-07-25T00:00:00Z,890038958104735744,male,United States of America,1956-11-14T00:00:00Z,64.0,,Republican Party
Greg Pence,RepGregPence,2017-07-25T00:00:00Z,890038958104735744,male,United States of America,1956-11-14T00:00:00Z,64.0,,Republican Party
Greg Stanton,gregstantonaz,2019-01-03T00:00:00Z,1080885078425784320,male,United States of America,1970-03-08T00:00:00Z,50.0,,Democratic Party
Greg Stanton,RepGregStanton,2019-01-03T00:00:00Z,1080885078425784320,male,United States of America,1970-03-08T00:00:00Z,50.0,,Democratic Party
Greg Stanton,gregstantonaz,2010-11-21T00:00:00Z,218292287,male,United States of America,1970-03-08T00:00:00Z,50.0,,Democratic Party
Greg Stanton,RepGregStanton,2010-11-21T00:00:00Z,218292287,male,United States of America,1970-03-08T00:00:00Z,50.0,,Democratic Party
Greg Steube,RepGregSteube,2019-01-09T00:00:00Z,1083125649609506816,male,United States of America,1978-05-19T00:00:00Z,42.0,,Republican Party
Greg Steube,gregsteube,2019-01-09T00:00:00Z,1083125649609506816,male,United States of America,1978-05-19T00:00:00Z,42.0,,Republican Party
Greg Steube,RepGregSteube,2009-02-25T00:00:00Z,21924842,male,United States of America,1978-05-19T00:00:00Z,42.0,,Republican Party
Greg Steube,gregsteube,2009-02-25T00:00:00Z,21924842,male,United States of America,1978-05-19T00:00:00Z,42.0,,Republican Party
Greg Walden,RepGregWalden,2009-04-16T00:00:00Z,32010840,male,United States of America,1957-01-10T00:00:00Z,63.0,repgregwalden,Republican Party
Greg Walden,RepGregWalden,2009-04-16T00:00:00Z,32010840,male,United States of America,1957-01-10T00:00:00Z,63.0,repgregwalden,Oregon Republican Party
Gregg Harper,GreggHarper,2009-03-10T00:00:00Z,23712174,male,United States of America,1956-06-01T00:00:00Z,64.0,,Republican Party
Gregorio Sablan,Kilili_Sablan,2017-11-03T00:00:00Z,926446070812602371,male,United States of America,1955-01-19T00:00:00Z,65.0,kilili_sablan,Democratic Party
Gregory Meeks,GregoryMeeks,,,male,United States of America,1953-09-25T00:00:00Z,67.0,repgregorymeeks,Democratic Party
Gregory Meeks,RepGregoryMeeks,,,male,United States of America,1953-09-25T00:00:00Z,67.0,repgregorymeeks,Democratic Party
Gregory Meeks,GregoryMeeks,2009-03-04T00:00:00Z,22812754,male,United States of America,1953-09-25T00:00:00Z,67.0,repgregorymeeks,Democratic Party
Gregory Meeks,RepGregoryMeeks,2009-03-04T00:00:00Z,22812754,male,United States of America,1953-09-25T00:00:00Z,67.0,repgregorymeeks,Democratic Party
Gregory Richard Gianforte,GregForMontana,2015-08-13T00:00:00Z,3420965229,male,United States of America,1961-04-17T00:00:00Z,59.0,,Republican Party
Gresham Barrett,greshambarrett,2008-07-24T00:00:00Z,15581825,male,United States of America,1961-02-14T00:00:00Z,59.0,,Republican Party
Gretchen Driskell,gdriskell,2009-05-20T00:00:00Z,41467849,female,United States of America,1958-10-01T00:00:00Z,62.0,,Democratic Party
Gretchen Whitmer,GovWhitmer,2010-01-05T00:00:00Z,102071743,female,United States of America,1971-08-23T00:00:00Z,49.0,gewhitmer,Democratic Party
Gus Bilirakis,RepGusBilirakis,2009-03-23T00:00:00Z,26051676,male,United States of America,1963-02-08T00:00:00Z,57.0,gusbilirakis,Republican Party
Guy Reschenthaler,reschenthaler,2012-01-28T00:00:00Z,477223342,male,United States of America,1983-04-17T00:00:00Z,37.0,,Republican Party
Guy Reschenthaler,GReschenthaler,2012-01-28T00:00:00Z,477223342,male,United States of America,1983-04-17T00:00:00Z,37.0,,Republican Party
Guy Reschenthaler,reschenthaler,2015-11-16T00:00:00Z,4205133682,male,United States of America,1983-04-17T00:00:00Z,37.0,,Republican Party
Guy Reschenthaler,GReschenthaler,2015-11-16T00:00:00Z,4205133682,male,United States of America,1983-04-17T00:00:00Z,37.0,,Republican Party
Gwen Graham,GwenGraham,2013-03-20T00:00:00Z,1283359081,female,United States of America,1963-01-31T00:00:00Z,57.0,,Democratic Party
Gwen Moore,RepGwenMoore,2009-03-03T00:00:00Z,22669526,female,United States of America,1951-04-18T00:00:00Z,69.0,repgwenmoore,Democratic Party
Hakeem Jeffries,RepJeffries,2012-01-18T00:00:00Z,467823431,male,United States of America,1970-08-04T00:00:00Z,50.0,repjeffries,Democratic Party
Hal Rogers,RepHalRogers,2012-04-10T00:00:00Z,550401754,male,United States of America,1937-12-31T00:00:00Z,82.0,rephalrogers,Republican Party
Haley Stevens,HaleyLive,2011-10-15T00:00:00Z,391445643,female,United States of America,1983-06-24T00:00:00Z,37.0,,Democratic Party
Hank Johnson,RepHankJohnson,2009-03-16T00:00:00Z,24745957,male,United States of America,1954-10-02T00:00:00Z,66.0,rephankjohnson,Democratic Party
Hans Riemer,hansriemer,2007-03-01T00:00:00Z,804295,male,United States of America,1972-09-05T00:00:00Z,48.0,,Democratic Party
Harley Rouda,RepHarley,2018-12-18T00:00:00Z,1075080722241736704,male,United States of America,1961-12-10T00:00:00Z,58.0,repharleyrouda,California Republican Party
Harold Ford Jr.,haroldfordjr,2009-07-23T00:00:00Z,59525321,male,United States of America,1970-05-11T00:00:00Z,50.0,,Democratic Party
Harriette L. Chandler,Sen_Chandler,,,female,United States of America,1937-12-20T00:00:00Z,82.0,,Democratic Party
Harry Reid,senatorreid,2008-10-15T00:00:00Z,16789970,male,United States of America,1939-12-02T00:00:00Z,80.0,,Democratic Party
Heather Nauert,HeatherNauert,2011-04-01T00:00:00Z,275451635,female,United States of America,1970-01-27T00:00:00Z,50.0,,Republican Party
Heather Wilson,HeatherAnWilson,2011-03-06T00:00:00Z,262019800,female,United States of America,1960-12-30T00:00:00Z,59.0,,Republican Party
Heidi Gansert,HeidiGansert,,,female,United States of America,1963-01-01T00:00:00Z,57.0,,Republican Party
Helen Rosenthal,HelenRosenthal,2009-03-07T00:00:00Z,23220889,female,United States of America,1960-10-24T00:00:00Z,60.0,,Democratic Party
Henry Cuellar,RepCuellar,2010-11-01T00:00:00Z,210926192,male,United States of America,1955-09-19T00:00:00Z,65.0,,Democratic Party
Henry McMaster,henrymcmaster,2008-09-17T00:00:00Z,16335288,male,United States of America,1947-05-27T00:00:00Z,73.0,,Republican Party
Henry Stern,HenrySternCA,2015-04-18T00:00:00Z,3162078366,male,United States of America,1935-05-01T00:00:00Z,85.0,,Liberal Party of New York
Henry Waxman,WaxmanClimate,,,male,United States of America,1939-09-12T00:00:00Z,81.0,,Democratic Party
Herman Cain,THEHermanCain,,,male,United States of America,1945-12-13T00:00:00Z,74.0,,Republican Party
Hilda Solis,hildasolis,2014-03-07T00:00:00Z,2377732207,female,United States of America,1957-10-20T00:00:00Z,63.0,,Democratic Party
Hillary Clinton,HillaryClinton,2013-04-09T00:00:00Z,1339835893,female,United States of America,1947-10-26T00:00:00Z,73.0,hillaryclinton,Democratic Party
Hogan Gidley,jhogangidley,2010-03-23T00:00:00Z,125740073,male,United States of America,1976-01-01T00:00:00Z,44.0,jhogangidley,Republican Party
Holly Hughes,hollyhughes,,,female,United States of America,1957-12-28T00:00:00Z,62.0,,Republican Party
Howard Dean,govhowarddean,2012-06-08T00:00:00Z,603025587,male,United States of America,1948-11-17T00:00:00Z,72.0,,Democratic Party
Howie Hawkins,HowieHawkins,2010-05-10T00:00:00Z,142234626,male,United States of America,1952-12-08T00:00:00Z,67.0,,Green Party of the United States
Huma Abedin,HumaAbedin,2015-06-14T00:00:00Z,3245135844,female,United States of America,1976-07-28T00:00:00Z,44.0,,Democratic Party
Ian Conyers,ianconyers,,,male,United States of America,1988-10-28T00:00:00Z,32.0,ianconyers,Democratic Party
Ida G. Ruben,idagruben,2012-05-27T00:00:00Z,592065548,female,United States of America,1929-01-07T00:00:00Z,91.0,,Democratic Party
Ileana Ros-Lehtinen,RosLehtinen,2008-04-01T00:00:00Z,14275291,female,Cuba,1952-07-15T00:00:00Z,68.0,,Republican Party
Ilhan Omar,IlhanMN,2019-01-07T00:00:00Z,1082334352711790593,female,Somalia,1981-10-04T00:00:00Z,39.0,ilhanmn,Minnesota Democratic–Farmer–Labor Party
Ilhan Omar,IlhanMN,2019-01-07T00:00:00Z,1082334352711790593,female,Somalia,1981-10-04T00:00:00Z,39.0,ilhanmn,Democratic Party
Ilhan Omar,IlhanMN,2012-08-27T00:00:00Z,783792992,female,Somalia,1981-10-04T00:00:00Z,39.0,ilhanmn,Minnesota Democratic–Farmer–Labor Party
Ilhan Omar,IlhanMN,2012-08-27T00:00:00Z,783792992,female,Somalia,1981-10-04T00:00:00Z,39.0,ilhanmn,Democratic Party
Ilhan Omar,Ilhan,2012-08-27T00:00:00Z,783792992,female,Somalia,1981-10-04T00:00:00Z,39.0,ilhanmn,Minnesota Democratic–Farmer–Labor Party
Ilhan Omar,Ilhan,2019-01-07T00:00:00Z,1082334352711790593,female,Somalia,1981-10-04T00:00:00Z,39.0,ilhanmn,Minnesota Democratic–Farmer–Labor Party
Ilhan Omar,Ilhan,2019-01-07T00:00:00Z,1082334352711790593,female,Somalia,1981-10-04T00:00:00Z,39.0,ilhanmn,Democratic Party
Ilhan Omar,Ilhan,2012-08-27T00:00:00Z,783792992,female,Somalia,1981-10-04T00:00:00Z,39.0,ilhanmn,Democratic Party
Ina Minjarez,vote4ina,2015-03-06T00:00:00Z,3065062453,female,United States of America,1975-03-27T00:00:00Z,45.0,,Democratic Party
Isiah Leggett,county_exec,2010-05-01T00:00:00Z,139107139,male,United States of America,1944-07-25T00:00:00Z,76.0,,Democratic Party
Israel O'Quinn,IsraelOQuinn,2011-06-15T00:00:00Z,317997164,male,United States of America,1980-03-05T00:00:00Z,40.0,,Republican Party
Ivanka Trump,IvankaTrump,2009-06-30T00:00:00Z,52544275,female,United States of America,1981-10-30T00:00:00Z,39.0,ivankatrump,independent politician
Ivanka Trump,IvankaTrump,2009-06-30T00:00:00Z,52544275,female,United States of America,1981-10-30T00:00:00Z,39.0,ivankatrump,Partido Republicano
Ivy Taylor,ivyrtaylor,2013-10-01T00:00:00Z,1924364107,female,United States of America,1970-06-17T00:00:00Z,50.0,mayor.ivytaylor,Democratic Party
J.B. Pritzker,JBPritzker,2009-06-08T00:00:00Z,45550693,male,United States of America,1965-01-19T00:00:00Z,55.0,jbpritzker,Democratic Party
Jack Bergman,RepJackBergman,2016-12-31T00:00:00Z,815241612154417152,male,United States of America,1947-02-02T00:00:00Z,73.0,repjackbergman,Republican Party
Jack Evans,jackevansward2,2010-12-16T00:00:00Z,227392869,male,United States of America,1953-10-31T00:00:00Z,67.0,,Democratic Party
Jack Kingston,jackkingston,2009-04-30T00:00:00Z,36654245,male,United States of America,1955-04-24T00:00:00Z,65.0,,Republican Party
Jack Reed,SenJackReed,2012-02-08T00:00:00Z,486694111,male,United States of America,1949-11-12T00:00:00Z,71.0,,Democratic Party
Jackie Speier,RepSpeier,2009-03-17T00:00:00Z,24913074,female,United States of America,1950-05-14T00:00:00Z,70.0,jackiespeier,Democratic Party
Jackie Walorski,RepWalorski,2013-01-06T00:00:00Z,1065995022,female,United States of America,1963-08-17T00:00:00Z,57.0,jackiewalorski,Republican Party
Jacky Rosen,RosenforNevada,2016-01-12T00:00:00Z,4749863113,female,United States of America,1957-08-02T00:00:00Z,63.0,repjackyrosen,Democratic Party
Jacky Rosen,SenJackyRosen,2016-01-12T00:00:00Z,4749863113,female,United States of America,1957-08-02T00:00:00Z,63.0,repjackyrosen,Democratic Party
Jacky Rosen,RosenforNevada,2017-01-09T00:00:00Z,818554054309715969,female,United States of America,1957-08-02T00:00:00Z,63.0,repjackyrosen,Democratic Party
Jacky Rosen,SenJackyRosen,2017-01-09T00:00:00Z,818554054309715969,female,United States of America,1957-08-02T00:00:00Z,63.0,repjackyrosen,Democratic Party
Jacob Frey,Jacob_Frey,2011-07-03T00:00:00Z,328700529,male,United States of America,1981-07-23T00:00:00Z,39.0,jacobfrey1,Minnesota Democratic–Farmer–Labor Party
Jacob Hornberger,JacobforLiberty,2019-02-24T00:00:00Z,1099857660894236676,male,United States of America,1950-01-01T00:00:00Z,70.0,jacob_hornberger2020,Libertarian Party
Jacob Hornberger,JacobforLiberty,2020-05-04T00:00:00Z,1257411994006818817,male,United States of America,1950-01-01T00:00:00Z,70.0,jacob_hornberger2020,Libertarian Party
Jacqueline Y. Collins,senatorjacqui,,,female,United States of America,1949-01-01T00:00:00Z,71.0,,Democratic Party
Jahana Hayes,RepJahanaHayes,2019-01-07T00:00:00Z,1082086081238102018,female,United States of America,1973-03-08T00:00:00Z,47.0,realjahanahayes,Democratic Party
